from_id,user_name,message,posted_date,time,type,link,id,likes,comments,shares,language,observation,media,candidate
889307941125736,Hillary Clinton,You don't want to miss this. Join Hillary and First Lady Michelle Obama out on the trail together for the first time in North Carolina ↓,2016-10-27,18:28:45+0000,video,https://www.facebook.com/hillaryclinton/videos/1300371563352703/,889307941125736_1300371563352703,100071,140891,23228,en,,,Clinton
889307941125736,Hillary Clinton,"""Would my son have a place in your America?"" —Khizr Khan, father of a fallen American hero, to Donald Trump",2016-10-27,18:17:21+0000,video,https://www.facebook.com/hillaryclinton/videos/1300371010019425/,889307941125736_1300371010019425,3474,2488,1068,en,,,Clinton
889307941125736,Hillary Clinton,"Donald Trump's company marked rental applications for black applicants with a ""C"" for ""colored""—and lied to them about whether units were available.",2016-10-27,15:15:00+0000,link,http://hrc.io/2eUfFOn,889307941125736_1300124040044122,7453,4993,2401,en,,,Clinton
889307941125736,Hillary Clinton,"Trump said he’s ""very proud” to lead the birther movement to discredit President Obama. Here’s how he spread the racist lie: hrc.io/2eUbYIA",2016-10-27,14:35:24+0000,link,http://hrc.io/2eUbYIA,889307941125736_1300118806711312,5255,3943,765,en,,,Clinton
889307941125736,Hillary Clinton,"El Capitán Humayun Khan murió sirviendo a su país y salvando a sus compañeros.

Trump parece pensar que alguien como él no pertenece a este país.",2016-10-27,12:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1299508433439016/,889307941125736_1299508433439016,8274,3339,1703,es,,,Clinton
889307941125736,Hillary Clinton,"Estados Unidos ya es grande porque le da la bienvenida a personas como Damián López Rodriguez, un immigrante que dio su vida por nuestro país.",2016-10-27,03:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1299498030106723/,889307941125736_1299498030106723,5533,3090,1161,es,,,Clinton
889307941125736,Hillary Clinton,"""Hillary Clinton is a fighter for all of us. She's the fighter we need.""",2016-10-27,01:24:57+0000,video,https://www.facebook.com/hillaryclinton/videos/1299438393446020/,889307941125736_1299438393446020,20243,4254,3650,en,,,Clinton
889307941125736,Hillary Clinton,"When Bronx found out he shares a birthday with Hillary (October 26—today!), he was determined to write her a letter. Read it at letterstohillary.tumblr.com",2016-10-26,23:39:00+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1299294493460410/?type=3,889307941125736_1299294493460410,14187,2821,736,en,,,Clinton
889307941125736,Hillary Clinton,Today is Hillary's birthday! Find out what she was doing the year you were born: hrc.io/2eSpbBO,2016-10-26,22:28:48+0000,link,http://hrc.io/2eSpbBO,889307941125736_1299213626801830,35559,6069,2185,en,,,Clinton
889307941125736,Hillary Clinton,JAY Z is performing live in Cleveland in support of Hillary! Text JAYZ to 47246 to get all the details.,2016-10-26,20:54:57+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1299113203478539/?type=3,889307941125736_1299113203478539,18128,4354,3036,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-10-26,19:21:58+0000,video,https://www.facebook.com/NowThisPolitics/videos/1319873508044136/,889307941125736_1299025333487326,14258,3999,0,fil,,,Clinton
889307941125736,Hillary Clinton,Wish Hillary a happy birthday by making a plan to vote: hillaryclinton.com/makeaplan,2016-10-26,19:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1298927253497134/,889307941125736_1298927253497134,22187,3836,1241,en,,,Clinton
889307941125736,Hillary Clinton,Surprise! ��,2016-10-26,17:32:33+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1298865866836606/?type=3,889307941125736_1298865866836606,209388,15804,6083,en,,,Clinton
889307941125736,Hillary Clinton,Happy birthday to this future president.,2016-10-26,16:09:44+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1298777013512158/?type=3,889307941125736_1298777013512158,431828,41413,57060,en,,,Clinton
889307941125736,Hillary Clinton,America is already great because it welcomes people like Damian Lopez Rodriguez—an immigrant who gave his life for our country.,2016-10-26,14:48:53+0000,video,https://www.facebook.com/hillaryclinton/videos/1298654546857738/,889307941125736_1298654546857738,19324,3228,8100,en,,,Clinton
889307941125736,Hillary Clinton,"""Mi visión para Estados Unidos es un país en el que todos tienen un lugar. Este es el Estados Unidos que conozco y amo"" —Hillary.",2016-10-26,12:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1298070650249461/,889307941125736_1298070650249461,12498,3242,1486,es,,,Clinton
889307941125736,Hillary Clinton,99% more Latinos in Florida have already submitted ballots than at this point in 2012. Join them and vote early in this historic election: IWillVote.com/Locate,2016-10-26,03:30:00+0000,link,https://www.buzzfeed.com/adriancarrasquillo/as-florida-early-voting-begins-99-more-latinos-have-already?utm_term=.iq2XPWvEwP#.thRQb7mM3b,889307941125736_1298040286919164,43991,5304,3102,en,,,Clinton
889307941125736,Hillary Clinton,"Trump dice que deportaría a 16 millones de personas. Para empezar, ¿qué significa eso en números?",2016-10-26,02:30:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1297822160274310/,889307941125736_1297822160274310,5094,2865,833,es,,,Clinton
889307941125736,Hillary Clinton,A record 200 million Americans are registered to vote this year. Don't be left out—make a plan to vote at hillaryclinton.com/makeaplan.,2016-10-26,01:09:41+0000,link,http://www.politico.com/story/2016/10/how-many-registered-voters-are-in-america-2016-229993,889307941125736_1297375590318967,14917,3382,986,en,,,Clinton
889307941125736,Hillary Clinton,Words of advice from the 1969 Wellesley College commencement speaker: Hillary Rodham. IWillVote.com,2016-10-25,23:30:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1297741816949011/,889307941125736_1297741816949011,11271,2642,2802,en,,,Clinton
889307941125736,Hillary Clinton,"Don't boo, vote early! Find out when you can vote in your state at IWillVote.com.",2016-10-25,22:18:46+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1297750290281497/?type=3,889307941125736_1297750290281497,23555,3727,1570,en,,,Clinton
889307941125736,Hillary Clinton,"""If you believe we should raise the national minimum wage so you don’t live in poverty if you work full time, you need to vote. If you think equal pay for women is long overdue to raise family incomes, you’ve got to get out and vote. If you believe that we should treat women and girls with dignity and respect in America, then you’ve got to get out and vote. If you believe that we have to stand up for our rights, we have to stand up for women’s rights, we have to stand up to defend Planned Parenthood, we have to defend marriage equality, we have to defend the LGBT community, we have to tackle systemic racism and make criminal justice reform a reality, we have to defend voting rights, we have to take on the gun lobby and have commonsense gun safety measures, and we have to work with our allies and partners around the world to stop the spread of terrorism, to defeat ISIS, to take on the threat of nuclear weapons—then you’ve got to vote."" —Hillary",2016-10-25,20:13:08+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1297613403628519/?type=3,889307941125736_1297613403628519,32803,4489,3144,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-10-25,19:01:50+0000,video,https://www.facebook.com/NowThisPolitics/videos/1318787548152732/,889307941125736_1297558503634009,15242,3534,2,fil,,,Clinton
889307941125736,Hillary Clinton,Tomorrow is Hillary's birthday! Make sure your name is on her card:,2016-10-25,17:45:00+0000,link,http://hrc.io/2e7wK69,889307941125736_1297450723644787,53153,12191,2861,en,,,Clinton
889307941125736,Hillary Clinton,"""Mi nombre es Mae Wiggins. Me negaron un apartamento en los edificios de Trump por mi color de piel"".",2016-10-25,15:56:44+0000,video,https://www.facebook.com/hillaryclinton/videos/1297381573651702/,889307941125736_1297381573651702,5796,2875,2030,es,,,Clinton
889307941125736,Hillary Clinton,"""My name is Mae Wiggins. I was denied an apartment in the Trump buildings based on the color of my skin.""",2016-10-25,14:49:43+0000,video,https://www.facebook.com/hillaryclinton/videos/1297309756992217/,889307941125736_1297309756992217,18798,4040,19021,en,,,Clinton
889307941125736,Hillary Clinton,"“Necesitamos crear una economía que funcione para todos, no sólo para los más afortunados. Algo está mal cuando los latinos son el 17 por ciento de la población de nuestro país, pero sólo retienen el 2 por ciento de las riquezas. Debemos trabajar juntos para conectar a más latinos con buenos trabajos y buenos salarios, con más oportunidades para adquirir las habilidades que necesitan, ir a la universidad, para emprender e incrementar su capital para dejarlo a sus hijos” —Hillary.",2016-10-25,12:20:01+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1296712140385312/?type=3,889307941125736_1296712140385312,16483,3793,1044,es,,,Clinton
889307941125736,Hillary Clinton,"""Get this Donald: Nasty women are tough. Nasty women are smart. And nasty women vote."" —Elizabeth Warren IWillVote.com",2016-10-25,03:30:00+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1296722883717571/?type=3,889307941125736_1296722883717571,68523,8457,4616,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-10-25,02:50:23+0000,video,https://www.facebook.com/barbrastreisand/videos/10153806895880124/,889307941125736_1296711287052064,24468,3902,6,fil,,,Clinton
889307941125736,Hillary Clinton,"No one who wants to be Commander-in-Chief should be calling active military operations a ""disaster.""",2016-10-25,01:30:01+0000,link,http://hrc.io/2f2hfS8,889307941125736_1296579647065228,10382,4542,1287,en,,,Clinton
